tenant_id,period_start,period_end,period_grain,domain,metric_name,metric_value,metric_unit,computed_at,run_id,trace_id
pulse-demo,2023-07-03,2023-07-09,weekly,financial,weekly_revenue,48600.09,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-10,2023-07-16,weekly,financial,burn_rate,63699.82,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-10,2023-07-16,weekly,financial,cash_flow,29982.710000000006,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-10,2023-07-16,weekly,financial,cumulative_expenses,14404240.39,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-10,2023-07-16,weekly,financial,cumulative_profit,3665821.97,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-10,2023-07-16,weekly,financial,cumulative_revenue,18070062.36,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-10,2023-07-16,weekly,financial,outstanding_invoices,64.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-10,2023-07-16,weekly,financial,revenue_growth,0.7869071847397816,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-10,2023-07-16,weekly,financial,weekly_profit,23144.03,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-10,2023-07-16,weekly,financial,weekly_revenue,86843.85,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-17,2023-07-23,weekly,financial,burn_rate,94663.07,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-17,2023-07-23,weekly,financial,cash_flow,70605.98000000001,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-17,2023-07-23,weekly,financial,cumulative_expenses,14498903.46,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-17,2023-07-23,weekly,financial,cumulative_profit,3644798.77,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-17,2023-07-23,weekly,financial,cumulative_revenue,18143702.23,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-17,2023-07-23,weekly,financial,outstanding_invoices,62.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-17,2023-07-23,weekly,financial,revenue_growth,-0.15204277562544738,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-17,2023-07-23,weekly,financial,weekly_profit,-21023.199999999997,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-17,2023-07-23,weekly,financial,weekly_revenue,73639.87,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-24,2023-07-30,weekly,financial,burn_rate,38480.05,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-24,2023-07-30,weekly,financial,cash_flow,-15893.460000000003,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-24,2023-07-30,weekly,financial,cumulative_expenses,14537383.51,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-24,2023-07-30,weekly,financial,cumulative_profit,3642208.06,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-24,2023-07-30,weekly,financial,cumulative_revenue,18179591.57,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-24,2023-07-30,weekly,financial,outstanding_invoices,59.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-24,2023-07-30,weekly,financial,revenue_growth,-0.512637108131777,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-24,2023-07-30,weekly,financial,weekly_profit,-2590.71,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-24,2023-07-30,weekly,financial,weekly_revenue,35889.34,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-31,2023-08-06,weekly,financial,burn_rate,90785.85,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-31,2023-08-06,weekly,financial,cash_flow,9870.25,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-31,2023-08-06,weekly,financial,cumulative_expenses,14628169.36,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-31,2023-08-06,weekly,financial,cumulative_profit,3630810.69,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-31,2023-08-06,weekly,financial,cumulative_revenue,18258980.05,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-31,2023-08-06,weekly,financial,outstanding_invoices,59.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-31,2023-08-06,weekly,financial,revenue_growth,1.2120351056887646,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-31,2023-08-06,weekly,financial,weekly_profit,-11397.37,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-07-31,2023-08-06,weekly,financial,weekly_revenue,79388.48,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-08-07,2023-08-13,weekly,financial,burn_rate,68326.77,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-08-07,2023-08-13,weekly,financial,cash_flow,-23584.51999999999,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-08-07,2023-08-13,weekly,financial,cumulative_expenses,14696496.13,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-08-07,2023-08-13,weekly,financial,cumulative_profit,3675095.7,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-08-07,2023-08-13,weekly,financial,cumulative_revenue,18371591.83,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-08-07,2023-08-13,weekly,financial,outstanding_invoices,56.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-08-07,2023-08-13,weekly,financial,revenue_growth,0.4184901890047524,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-08-07,2023-08-13,weekly,financial,weekly_profit,44285.009999999995,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-08-07,2023-08-13,weekly,financial,weekly_revenue,112611.78,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-08-14,2023-08-20,weekly,financial,burn_rate,15309.74,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-08-14,2023-08-20,weekly,financial,cash_flow,9678.41,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-08-14,2023-08-20,weekly,financial,cumulative_expenses,14711805.870000001,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-08-14,2023-08-20,weekly,financial,cumulative_profit,3692448.67,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-08-14,2023-08-20,weekly,financial,cumulative_revenue,18404254.54,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-08-14,2023-08-20,weekly,financial,outstanding_invoices,54.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-08-14,2023-08-20,weekly,financial,revenue_growth,-0.7099529907084322,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-08-14,2023-08-20,weekly,financial,weekly_profit,17352.97,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-08-14,2023-08-20,weekly,financial,weekly_revenue,32662.71,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-08-28,2023-09-03,weekly,financial,burn_rate,216246.28,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-08-28,2023-09-03,weekly,financial,cash_flow,74712.1,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-08-28,2023-09-03,weekly,financial,cumulative_expenses,14928052.15,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-08-28,2023-09-03,weekly,financial,cumulative_profit,3754410.37,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-08-28,2023-09-03,weekly,financial,cumulative_revenue,18682462.52,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-08-28,2023-09-03,weekly,financial,outstanding_invoices,53.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-08-28,2023-09-03,weekly,financial,revenue_growth,7.517602489199457,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-08-28,2023-09-03,weekly,financial,weekly_profit,61961.700000000004,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-08-28,2023-09-03,weekly,financial,weekly_revenue,278207.98,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-04,2023-09-10,weekly,financial,burn_rate,147752.01,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-04,2023-09-10,weekly,financial,cash_flow,26800.51000000001,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-04,2023-09-10,weekly,financial,cumulative_expenses,15075804.16,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-04,2023-09-10,weekly,financial,cumulative_profit,3774594.37,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-04,2023-09-10,weekly,financial,cumulative_revenue,18850398.53,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-04,2023-09-10,weekly,financial,outstanding_invoices,45.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-04,2023-09-10,weekly,financial,revenue_growth,-0.3963652300699641,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-04,2023-09-10,weekly,financial,weekly_profit,20183.999999999996,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-04,2023-09-10,weekly,financial,weekly_revenue,167936.01,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-11,2023-09-17,weekly,financial,burn_rate,49322.729999999996,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-11,2023-09-17,weekly,financial,cash_flow,-16195.669999999998,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-11,2023-09-17,weekly,financial,cumulative_expenses,15125126.89,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-11,2023-09-17,weekly,financial,cumulative_profit,3757290.55,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-11,2023-09-17,weekly,financial,cumulative_revenue,18882417.44,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-11,2023-09-17,weekly,financial,outstanding_invoices,42.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-11,2023-09-17,weekly,financial,revenue_growth,-0.8093386284454418,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-11,2023-09-17,weekly,financial,weekly_profit,-17303.82,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-11,2023-09-17,weekly,financial,weekly_revenue,32018.910000000003,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-18,2023-09-24,weekly,financial,burn_rate,56127.270000000004,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-18,2023-09-24,weekly,financial,cash_flow,-22881.429999999993,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-18,2023-09-24,weekly,financial,cumulative_expenses,15181254.16,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-18,2023-09-24,weekly,financial,cumulative_profit,3836670.51,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-18,2023-09-24,weekly,financial,cumulative_revenue,19017924.67,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-18,2023-09-24,weekly,financial,outstanding_invoices,41.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-18,2023-09-24,weekly,financial,revenue_growth,3.232100030887997,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-18,2023-09-24,weekly,financial,weekly_profit,79379.96,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-18,2023-09-24,weekly,financial,weekly_revenue,135507.23,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-25,2023-10-01,weekly,financial,burn_rate,60736.689999999995,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-25,2023-10-01,weekly,financial,cash_flow,-18191.369999999995,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-25,2023-10-01,weekly,financial,cumulative_expenses,15241990.85,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-25,2023-10-01,weekly,financial,cumulative_profit,3871812.39,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-25,2023-10-01,weekly,financial,cumulative_revenue,19113803.24,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-25,2023-10-01,weekly,financial,outstanding_invoices,40.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-25,2023-10-01,weekly,financial,revenue_growth,-0.29244683106576674,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-25,2023-10-01,weekly,financial,weekly_profit,35141.880000000005,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-09-25,2023-10-01,weekly,financial,weekly_revenue,95878.57,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-02,2023-10-08,weekly,financial,burn_rate,48826.08,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-02,2023-10-08,weekly,financial,cash_flow,6010.889999999999,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-02,2023-10-08,weekly,financial,cumulative_expenses,15290816.93,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-02,2023-10-08,weekly,financial,cumulative_profit,3878323.65,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-02,2023-10-08,weekly,financial,cumulative_revenue,19169140.58,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-02,2023-10-08,weekly,financial,outstanding_invoices,40.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-02,2023-10-08,weekly,financial,revenue_growth,-0.4228393268693933,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-02,2023-10-08,weekly,financial,weekly_profit,6511.26,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-02,2023-10-08,weekly,financial,weekly_revenue,55337.34,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-09,2023-10-15,weekly,financial,burn_rate,16101.19,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-09,2023-10-15,weekly,financial,cash_flow,-6480.590000000002,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-09,2023-10-15,weekly,financial,cumulative_expenses,15306918.120000001,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-09,2023-10-15,weekly,financial,cumulative_profit,3904875.94,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-09,2023-10-15,weekly,financial,cumulative_revenue,19211794.06,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-09,2023-10-15,weekly,financial,outstanding_invoices,41.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-09,2023-10-15,weekly,financial,revenue_growth,-0.229209788544227,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-09,2023-10-15,weekly,financial,weekly_profit,26552.29,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-09,2023-10-15,weekly,financial,weekly_revenue,42653.48,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-16,2023-10-22,weekly,financial,burn_rate,16929.79,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-16,2023-10-22,weekly,financial,cash_flow,41715.56,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-16,2023-10-22,weekly,financial,cumulative_expenses,15323847.91,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-16,2023-10-22,weekly,financial,cumulative_profit,3956423.71,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-16,2023-10-22,weekly,financial,cumulative_revenue,19280271.62,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-16,2023-10-22,weekly,financial,outstanding_invoices,41.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-16,2023-10-22,weekly,financial,revenue_growth,0.605438993488925,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-16,2023-10-22,weekly,financial,weekly_profit,51547.77,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-16,2023-10-22,weekly,financial,weekly_revenue,68477.56,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-30,2023-11-05,weekly,financial,burn_rate,72043.1,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-30,2023-11-05,weekly,financial,cash_flow,-41907.30000000001,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-30,2023-11-05,weekly,financial,cumulative_expenses,15395891.01,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-30,2023-11-05,weekly,financial,cumulative_profit,3988312.5,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-30,2023-11-05,weekly,financial,cumulative_revenue,19384203.51,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-30,2023-11-05,weekly,financial,outstanding_invoices,44.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-30,2023-11-05,weekly,financial,revenue_growth,0.5177510705696874,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-30,2023-11-05,weekly,financial,weekly_profit,31888.79,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-10-30,2023-11-05,weekly,financial,weekly_revenue,103931.89,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-06,2023-11-12,weekly,financial,burn_rate,40680.07,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-06,2023-11-12,weekly,financial,cash_flow,25315.000000000007,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-06,2023-11-12,weekly,financial,cumulative_expenses,15436571.08,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-06,2023-11-12,weekly,financial,cumulative_profit,4020779.12,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-06,2023-11-12,weekly,financial,cumulative_revenue,19457350.2,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-06,2023-11-12,weekly,financial,outstanding_invoices,47.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-06,2023-11-12,weekly,financial,revenue_growth,-0.29620552459885024,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-06,2023-11-12,weekly,financial,weekly_profit,32466.62,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-06,2023-11-12,weekly,financial,weekly_revenue,73146.69,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-13,2023-11-19,weekly,financial,burn_rate,10061.08,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-13,2023-11-19,weekly,financial,cash_flow,16398.420000000002,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-13,2023-11-19,weekly,financial,cumulative_expenses,15446632.16,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-13,2023-11-19,weekly,financial,cumulative_profit,4036227.66,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-13,2023-11-19,weekly,financial,cumulative_revenue,19482859.82,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-13,2023-11-19,weekly,financial,outstanding_invoices,48.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-13,2023-11-19,weekly,financial,revenue_growth,-0.651253939173461,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-13,2023-11-19,weekly,financial,weekly_profit,15448.54,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-13,2023-11-19,weekly,financial,weekly_revenue,25509.62,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-20,2023-11-26,weekly,financial,burn_rate,54767.46,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-20,2023-11-26,weekly,financial,cash_flow,-4267.270000000004,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-20,2023-11-26,weekly,financial,cumulative_expenses,15501399.620000001,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-20,2023-11-26,weekly,financial,cumulative_profit,4033932.7,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-20,2023-11-26,weekly,financial,cumulative_revenue,19535332.32,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-20,2023-11-26,weekly,financial,outstanding_invoices,51.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-20,2023-11-26,weekly,financial,revenue_growth,1.0569690963644305,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-20,2023-11-26,weekly,financial,weekly_profit,-2294.960000000001,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-20,2023-11-26,weekly,financial,weekly_revenue,52472.5,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-27,2023-12-03,weekly,financial,burn_rate,77867.57,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-27,2023-12-03,weekly,financial,cash_flow,-50026.14,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-27,2023-12-03,weekly,financial,cumulative_expenses,15579267.19,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-27,2023-12-03,weekly,financial,cumulative_profit,4046695.35,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-27,2023-12-03,weekly,financial,cumulative_revenue,19625962.54,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-27,2023-12-03,weekly,financial,outstanding_invoices,53.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-27,2023-12-03,weekly,financial,revenue_growth,0.7271946257563486,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-27,2023-12-03,weekly,financial,weekly_profit,12762.65,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-11-27,2023-12-03,weekly,financial,weekly_revenue,90630.22,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-12-04,2023-12-10,weekly,financial,burn_rate,59289.9,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-12-04,2023-12-10,weekly,financial,cash_flow,-3528.189999999995,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-12-04,2023-12-10,weekly,financial,cumulative_expenses,15638557.09,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-12-04,2023-12-10,weekly,financial,cumulative_profit,4064444.88,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-12-04,2023-12-10,weekly,financial,cumulative_revenue,19703001.97,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-12-04,2023-12-10,weekly,financial,outstanding_invoices,55.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-12-04,2023-12-10,weekly,financial,revenue_growth,-0.14995870030989672,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-12-04,2023-12-10,weekly,financial,weekly_profit,17749.53,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-12-04,2023-12-10,weekly,financial,weekly_revenue,77039.43,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-12-18,2023-12-24,weekly,financial,burn_rate,34894.979999999996,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-12-18,2023-12-24,weekly,financial,cash_flow,63925.81,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-12-18,2023-12-24,weekly,financial,cumulative_expenses,15673452.07,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-12-18,2023-12-24,weekly,financial,cumulative_profit,4071120.07,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-12-18,2023-12-24,weekly,financial,cumulative_revenue,19744572.14,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-12-18,2023-12-24,weekly,financial,outstanding_invoices,57.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-12-18,2023-12-24,weekly,financial,revenue_growth,-0.46040397754760126,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-12-18,2023-12-24,weekly,financial,weekly_profit,6675.19,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-12-18,2023-12-24,weekly,financial,weekly_revenue,41570.17,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-12-25,2023-12-31,weekly,financial,burn_rate,33641.79,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-12-25,2023-12-31,weekly,financial,cash_flow,-20097.439999999995,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-12-25,2023-12-31,weekly,financial,cumulative_expenses,15707093.86,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-12-25,2023-12-31,weekly,financial,cumulative_profit,4065434.58,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-12-25,2023-12-31,weekly,financial,cumulative_revenue,19772528.44,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-12-25,2023-12-31,weekly,financial,outstanding_invoices,58.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-12-25,2023-12-31,weekly,financial,revenue_growth,-0.3274913237063981,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-12-25,2023-12-31,weekly,financial,weekly_profit,-5685.49,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2023-12-25,2023-12-31,weekly,financial,weekly_revenue,27956.3,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2024-01-01,2024-01-07,weekly,financial,burn_rate,34504.89,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2024-01-01,2024-01-07,weekly,financial,cash_flow,14990.089999999997,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2024-01-01,2024-01-07,weekly,financial,cumulative_expenses,15741598.75,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2024-01-01,2024-01-07,weekly,financial,cumulative_profit,4046525.28,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2024-01-01,2024-01-07,weekly,financial,cumulative_revenue,19788124.03,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2024-01-01,2024-01-07,weekly,financial,outstanding_invoices,59.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2024-01-01,2024-01-07,weekly,financial,revenue_growth,-0.4421439890114214,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2024-01-01,2024-01-07,weekly,financial,weekly_profit,-18909.3,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2024-01-01,2024-01-07,weekly,financial,weekly_revenue,15595.59,currency,2026-05-01T07:23:32.744000Z,0,0
